Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Isaac Paredes","HOU",115.675,489.364,420.527,101.402,62.8682,18.1832,0.82502,19.5258,59.8072,61.7331,54.6705,0.354469,82.8912,10.4656,3.22943,0.471694,8.18645,0.822094,0.555462,0.241131,0.111717,0.169386,0.659545,0.340644,0.427589,0.336609,0.768233,0.186458,2.41173,0.254797,-0.201319,-0.905755,67.1806,9.3585,116.997,-1.10707,1.19858,8.696158528327942,-4.051761150360107,2.19844,233.77999877929688,3.70981,1.31619,0.428416,3.70981,-1.31619,4.42878,584.6,5.039655172,584.6,5.039655172,,,,,,,,,,,,,,,,,,,"Isaac Paredes","20036",670623
"Salvador Perez","KCR",140.56,575.452,531.947,133.187,81.3477,24.7661,0.546957,26.5258,60.4524,87.8489,29.3227,4.76839,118.075,10.0696,3.93947,0.172539,9.76135,0.114124,0.116751,0.250375,0.0509559,0.205187,0.248339,0.299991,0.448586,0.318923,0.748577,0.19821,1.50122,0.27259,-1.9867,-0.790593,70.7357,2.74165,103.792,-2.77729,1.60785,-0.19841742515563965,2.1155187487602234,2.18876,93.8499984741211,2.65884,-0.497603,1.08242,2.65884,0.497603,3.55677,661.8,4.693617021,661.8,4.693617021,,,,,,,,,,,,,,,,,,,"Salvador Perez","7304",521692
"Ryan Jeffers","MIN",126.662,505.144,444.62,107.999,68.8782,22.541,0.844786,15.7353,57.6047,57.2247,46.6325,0.637,106.431,9.38035,3.05781,1.4531,8.44529,2.49421,0.927338,0.242903,0.0923153,0.210695,0.438146,0.325621,0.403571,0.319999,0.729192,0.160669,3.06826,0.283444,-0.445007,-0.701204,62.5344,2.84772,104.221,-1.14621,-1.85703,1.3667939901351929,2.638687491416931,2.18864,306.5899963378906,2.75654,2.00394,0.200582,2.75654,-2.00394,4.73256,551.6,4.343307086,551.6,4.343307086,,,,,,,,,,,,,,,,,,,"Ryan Jeffers","24618",680777
"Ceddanne Rafaela","BOS",141.311,557.559,519.532,130.663,83.2141,27.7079,3.53611,16.2046,70.0733,63.2888,25.5414,0.515794,120.561,6.77085,3.52563,2.18873,7.12829,19.681,5.91127,0.251501,0.0458093,0.216231,0.211853,0.293453,0.412018,0.304458,0.705471,0.160517,6.26248,0.2963,0.596658,0.756172,61.9882,-3.89166,90.0776,1.35283,5.16799,-5.167649507522583,7.348710536956787,2.18655,140.0500030517578,2.86409,0.0971457,0.560263,2.86409,-0.0971457,4.25298,588.2,4.171631205,588.2,4.171631205,,,,,,,,,,,,,,,,,,,"Ceddanne Rafaela","24262",678882
"Trevor Story","BOS",135.909,574.517,529.6,131.371,84.1468,26.354,1.24715,19.6229,72.3575,71.5019,35.1848,1.82904,156.944,5.42401,3.19626,1.11187,6.08905,22.6293,4.56774,0.248057,0.0612425,0.273176,0.224187,0.299927,0.413686,0.308241,0.713613,0.165629,5.58451,0.313697,-0.146091,1.84376,65.6381,-2.24553,92.6834,1.69767,-1.51002,-3.2566304206848145,4.782086968421936,2.17919,106.62999725341797,3.22035,-1.74608,0.620363,3.22035,1.74608,4.17285,622.4,4.576470588,622.4,4.576470588,,,,,,,,,,,,,,,,,,,"Trevor Story","12564",596115
"Austin Wells","NYY",118.64,446.446,398.905,88.5305,50.7831,18.8498,1.03127,17.8664,49.3722,58.1628,36.5493,0.39942,110.31,5.04233,5.27204,0.677085,6.96095,4.28521,1.07663,0.221934,0.0818671,0.247084,0.331333,0.291905,0.408724,0.303308,0.700629,0.18679,3.67944,0.256028,-0.0941467,-0.191047,49.2178,-3.53321,93.0647,-0.285194,0.920858,-3.9446878731250763,9.770025789737701,2.14191,246.92999267578125,0.999438,0.123457,0.555286,0.999438,-0.123457,4.25962,460.2,3.86722689,460.2,3.86722689,,,,,,,,,,,,,,,,,,,"Austin Wells","27562",669224
"Mike Trout","LAA",117.645,501.606,423.524,99.3366,56.609,16.8339,1.65997,24.2338,65.5084,64.2961,68.3605,5.9877,149.809,6.04905,3.51937,0.15313,5.06115,3.39263,0.846327,0.234548,0.136283,0.298659,0.456317,0.346485,0.453792,0.344182,0.800277,0.219244,3.75462,0.296849,-0.506876,-0.493472,71.9452,12.6766,120.46,-1.00035,0.150818,11.095482110977173,-7.565086841583252,2.12757,179.58999633789062,2.71933,-0.151634,0.633917,2.71933,0.151634,4.15478,641.6,5.437288135,641.6,5.437288135,,,,,,,,,,,,,,,,,,,"Mike Trout","10155",545361
"Lawrence Butler","ATH",136.327,562.171,508.261,122.23,73.5654,25.6069,1.87695,21.1806,72.6778,65.1398,48.0769,0.361409,147.144,1.37586,3.05187,1.40534,8.26587,17.9216,4.49289,0.240486,0.0855201,0.261742,0.326734,0.306158,0.423272,0.316001,0.729429,0.182785,5.39424,0.294614,0.416735,0.934655,67.7693,1.34446,101.784,1.35139,2.9047,2.5368365049362183,-0.8020226955413818,2.12412,148.22000122070312,2.47522,-1.16942,0.579809,2.47522,1.16942,4.22692,629.4,4.627941176,629.4,4.627941176,,,,,,,,,,,,,,,,,,,"Lawrence Butler","22542",671732
"Randy Arozarena","SEA",152.169,653.61,565.314,131.457,80.8077,26.3349,1.51231,22.8024,85.01,72.8995,63.9721,0.988098,171.089,19.3219,4.48705,0.515278,9.08669,24.2531,7.25215,0.232539,0.0978751,0.26176,0.373911,0.328821,0.405481,0.32301,0.734302,0.172942,5.55982,0.289046,-1.01428,0.803911,82.5118,5.28274,113.585,-0.210365,-4.89426,10.254710510373116,-12.132804870605469,2.10949,89.41000366210938,1.99012,-0.524669,1.12761,1.99012,0.524669,3.49652,746.6,4.911842105,746.6,4.911842105,,,,,,,,,,,,,,,,,,,"Randy Arozarena","19290",668227
"Josh Naylor","SEA",144.164,606.504,545.937,142.72,93.3814,27.5079,0.264891,21.5658,73.1195,86.4047,50.3611,5.43951,89.7657,4.9319,5.05747,0.217098,12.5587,17.368,3.98465,0.261422,0.083035,0.148005,0.561029,0.326599,0.431286,0.325907,0.757885,0.169864,4.21815,0.275561,-0.935177,0.896229,77.9919,6.32872,115.581,-0.038948,0.0585737,11.098611939698458,-11.365192394703627,2.10849,65.38999938964844,3.54287,-0.0485889,0.410912,3.54287,0.0485889,4.45212,728.9,5.061805555,728.9,5.061805555,,,,,,,,,,,,,,,,,,,"Josh Naylor","18839",647304
"Kyle Teel","CHW",116.021,467.455,409.096,101.258,69.2512,17.6797,1.08751,13.2395,55.8256,48.6555,50.0707,0.209805,119.659,4.26504,2.84579,1.17695,6.20489,6.7274,1.77526,0.247516,0.107113,0.255979,0.418446,0.333693,0.393138,0.320763,0.726831,0.145622,4.25336,0.315429,-0.39787,-0.196014,58.1589,2.92546,105.056,-0.593884,-1.58963,2.1993488073349,2.520843267440796,2.10159,184.8800048828125,1.79452,1.15464,0.388407,1.79452,-1.15464,4.48212,506.4,4.365517241,506.4,4.365517241,,,,,,,,,,,,,,,,,,,"Kyle Teel","33549",691019
"Colton Cowser","BAL",128.764,518.006,457.901,104.022,60.3042,21.7785,1.02877,20.9105,64.8384,62.4031,49.232,1.48424,163.008,7.32011,2.96093,0.591947,6.95892,13.4573,2.90745,0.227171,0.0950413,0.314683,0.302022,0.31034,0.416224,0.315964,0.726564,0.189053,4.91064,0.300102,-0.071705,0.739155,62.4297,1.22325,103.644,0.66745,-2.20888,2.892042338848114,-0.22177636623382568,2.09733,261.4100036621094,3.19935,0.285451,0.688007,3.19935,-0.285451,4.08266,575.6,4.462015503,575.6,4.462015503,,,,,,,,,,,,,,,,,,,"Colton Cowser","29591",681297
"Jarren Duran","BOS",139.993,607.269,546.958,142.212,84.4592,34.4173,6.80241,16.5328,80.6669,68.5685,48.6436,0.847515,142.413,7.42708,3.21543,1.02538,7.01598,23.1921,4.9942,0.260005,0.0801022,0.234514,0.341566,0.327067,0.438484,0.331175,0.765552,0.178479,7.03601,0.321243,1.36019,1.67106,80.6873,8.93381,108.482,3.03125,-0.655831,9.101857900619507,-9.74954354763031,2.07219,72.48999786376953,3.10464,0.0779426,0.684903,3.10464,-0.0779426,4.0868,744.2,5.315714285,744.2,5.315714285,,,,,,,,,,,,,,,,,,,"Jarren Duran","24617",680776
"Jordan Westburg","BAL",96.0444,408.317,374.513,97.6132,59.9532,19.2983,2.05803,16.3036,55.3629,52.0537,25.9147,0.096563,92.0288,5.42571,1.9049,0.558647,5.74772,3.93825,1.56805,0.26064,0.063467,0.225386,0.281593,0.31625,0.453758,0.331923,0.770008,0.193118,4.46743,0.303297,0.171909,-0.456547,54.501,6.25513,114.638,-0.284638,-1.12469,6.7598046362400055,-0.7541497945785522,2.05231,233.92999267578125,5.99557,-0.0933195,0.57668,5.99557,0.0933195,4.23109,485.7,5.059375,485.7,5.059375,,,,,,,,,,,,,,,,,,,"Jordan Westburg","27815",676059
"Wilyer Abreu","BOS",125.308,504.683,446.748,109.64,62.5682,24.1435,1.04085,21.887,64.0356,70.3124,51.19,2.99607,125.128,2.47854,3.75376,0.512458,5.82282,7.9667,2.80223,0.245417,0.10143,0.247934,0.409102,0.323915,0.451095,0.332806,0.775009,0.205678,4.01868,0.289148,-0.0386288,-0.301799,67.7251,8.09298,109.605,-0.340428,3.10918,5.373036026954651,-2.7966291904449463,2.0408,219.0500030517578,1.90953,0.881497,0.349744,1.90953,-0.881497,4.53367,616.9,4.9352,616.9,4.9352,,,,,,,,,,,,,,,,,,,"Wilyer Abreu","23772",677800
"Jackson Holliday","BAL",114.236,488.624,433.182,107.533,71.6064,21.0886,2.01697,12.8213,64.0656,47.8691,48.6321,1.08361,108.748,3.94283,2.24628,0.61999,6.9201,12.5925,4.49867,0.24824,0.0995288,0.22256,0.447201,0.328088,0.395029,0.317572,0.723117,0.146789,5.25429,0.301765,0.0629994,-0.136442,59.5266,1.79193,104.752,-0.0734427,-1.52321,2.6630353555083275,0.3498673439025879,2.02891,176.32000732421875,4.40233,-0.0994088,0.577565,4.40233,0.0994088,4.22991,538.8,4.726315789,538.8,4.726315789,,,,,,,,,,,,,,,,,,,"Jackson Holliday","31781",702616
"Daulton Varsho","TOR",133.543,543.357,491.199,109.588,58.6852,21.5485,3.05602,26.2986,70.3876,74.8944,42.5503,1.0986,141.496,4.26753,4.53084,0.809621,4.80976,7.96096,2.35599,0.223104,0.07831,0.26041,0.300718,0.288281,0.440035,0.311996,0.728317,0.216931,5.16021,0.253982,-0.0126904,-0.0618695,63.7346,-0.467223,100.07,-0.0745599,-0.907647,-0.02983163297176361,1.1531981229782104,2.02833,206,2.47905,0.189809,1.03889,2.47905,-0.189809,3.61481,600.9,4.484328358,600.9,4.484328358,,,,,,,,,,,,,,,,,,,"Daulton Varsho","19918",662139
"Andrés Giménez","TOR",138.494,558.007,504.933,123.373,88.0421,22.6204,1.8469,10.8641,62.9238,54.5174,31.4677,1.42106,97.673,14.4394,4.51805,2.64915,9.59966,19.8732,4.26967,0.244336,0.0563929,0.175039,0.322174,0.304813,0.360998,0.292948,0.665812,0.116662,5.68686,0.280632,-0.159089,1.35122,56.8234,-9.10943,86.9485,1.19213,1.57432,-7.391544461250305,7.986091256141663,2.02581,425.510009765625,1.85742,-1.34363,0.834428,1.85742,1.34363,3.88743,527.1,3.819565217,527.1,3.819565217,,,,,,,,,,,,,,,,,,,"Andres Gimenez","19950",665926
"Kevin McGonigle","DET",82.1918,333.285,293.87,74.4771,45.872,16.4755,1.94381,10.1859,42.0267,40.0161,33.6861,0.492073,48.4078,1.80586,2.91494,1.00784,4.68517,6.76536,1.98853,0.253436,0.101073,0.145245,0.695881,0.330956,0.426712,0.329111,0.757668,0.173277,5.17559,0.269914,-0.245236,0.00484467,43.7247,4.34458,111.005,-0.240391,0.935291,4.082571566104889,4.131640076637268,2.01406,999,3.20152,1.03571,0.854415,3.20152,-1.03571,3.86078,387.9,4.730487804,387.9,4.730487804,,,,,,,,,,,,,,,,,,,"Kevin McGonigle","sa3022895",805808
"Colson Montgomery","CHW",130.367,549.68,491.055,107.315,63.4271,19.1406,2.20636,22.5413,61.3589,69.7801,46.9702,1.51953,162.407,8.50211,2.95457,0.198691,6.79442,2.40958,1.04612,0.21854,0.08545,0.295458,0.289212,0.296257,0.404217,0.304623,0.700474,0.185676,3.46172,0.274296,0.0789214,-0.721394,61.186,-3.76298,93.9686,-0.642473,-1.08221,-4.560932397842407,4.953290343284607,1.94352,227.2899932861328,3.63255,1.50899,0.986387,3.63255,-1.50899,3.68482,559.9,4.306923076,559.9,4.306923076,,,,,,,,,,,,,,,,,,,"Colson Montgomery","29712",695657
"Willson Contreras","BOS",133.354,561.504,488.446,122.656,74.713,24.955,0.996687,21.9909,70.2185,74.1944,52.0924,1.02675,142.046,16.8904,3.11805,0.957931,11.4147,4.69287,1.47868,0.251114,0.0927729,0.252974,0.366729,0.341878,0.441352,0.341477,0.78323,0.190238,3.58382,0.307348,-0.657513,-0.608824,79.3035,12.9574,115.579,-1.26634,1.08307,9.043647170066833,-9.774294257164001,1.90254,174.2899932861328,1.71235,-1.13872,0.460425,1.71235,1.13872,4.3861,699.5,5.259398496,699.5,5.259398496,,,,,,,,,,,,,,,,,,,"Willson Contreras","11609",575929
"Caleb Durbin","BOS",134.791,534.791,476.282,121.056,83.0653,25.9586,1.79365,10.2387,63.1137,54.1432,35.1553,0.549505,57.8961,16.4045,3.79157,3.15765,9.97679,21.0812,5.90563,0.254169,0.0657365,0.108259,0.607214,0.32469,0.380695,0.311205,0.705385,0.126526,5.67004,0.269014,0.145452,0.912649,62.3862,-0.803481,94.7249,1.0581,-0.0965569,-2.2668555974960327,1.9835438877344131,1.85424,233.8300018310547,1.85484,-0.347484,0.929983,1.85484,0.347484,3.76002,558.5,4.137037037,558.5,4.137037037,,,,,,,,,,,,,,,,,,,"Caleb Durbin","29646",702332
"Vinnie Pasquantino","KCR",147.075,630.497,565.926,146.695,88.4077,30.7547,1.35369,26.1789,73.484,93.0801,51.9724,3.58154,92.8528,5.85455,6.3496,0.394006,11.2278,1.05597,0.235213,0.259212,0.0824308,0.147269,0.559729,0.324585,0.457116,0.334683,0.7817,0.197903,2.36507,0.265897,-1.04543,-0.82688,85.5693,11.0713,114.618,-1.87231,-0.321194,9.020628333091736,-12.310986161231995,1.84657,78.44000244140625,2.67019,-0.597425,1.03961,2.67019,0.597425,3.61385,773.1,5.259183673,773.1,5.259183673,,,,,,,,,,,,,,,,,,,"Vinnie Pasquantino","27676",686469
"Jeff McNeil","ATH",131.801,535.148,475.689,122.08,81.5696,25.5801,2.89566,12.035,60.3352,56.6339,43.578,2.38692,68.2701,9.32151,4.4425,2.11676,8.21705,4.08977,0.77228,0.256639,0.0814318,0.127572,0.638318,0.328273,0.398489,0.31721,0.726762,0.14185,4.09002,0.275233,-1.06915,-0.370272,65.0372,1.8054,102.615,-1.43942,-1.52839,0.21460771560668945,-0.2786017656326294,1.84651,576.5399780273438,2.71053,-1.57476,0.464431,2.71053,1.57476,4.38076,576.3,4.36590909,576.3,4.36590909,,,,,,,,,,,,,,,,,,,"Jeff McNeil","15362",643446
"Jonathan Aranda","TBR",136.479,566.568,496.309,128.912,84.0985,24.2287,0.586308,19.9987,69.4344,73.5259,56.2766,2.64927,143.389,9.34086,4.4672,0.174091,9.5675,1.59234,0.715073,0.259742,0.099329,0.253084,0.392474,0.343453,0.431807,0.337112,0.77526,0.172065,2.43451,0.322814,-1.26617,-0.945254,78.0107,11.0663,116.287,-2.21142,1.53533,8.694666147232056,-9.866962909698486,1.84191,192.1699981689453,3.23516,-0.623315,0.611674,3.23516,0.623315,4.18444,685.7,5.041911764,685.7,5.041911764,,,,,,,,,,,,,,,,,,,"Jonathan Aranda","21837",666018
"Miguel Vargas","CHW",137.922,579.989,508.727,118.482,69.9878,28.219,1.77406,18.5015,71.0635,65.8364,59.8241,0.314157,112.181,6.31493,4.74285,0.380105,7.00129,7.16279,2.16905,0.2329,0.103147,0.19342,0.533281,0.318528,0.404449,0.316425,0.722977,0.171549,4.26366,0.261192,-0.158434,-0.352299,70.1169,1.5868,102.076,-0.510733,-3.79377,0.9120121002197266,-2.6553120613098145,1.82996,317.55999755859375,3.5074,-0.206789,0.537044,3.5074,0.206789,4.28394,628.7,4.555797101,628.7,4.555797101,,,,,,,,,,,,,,,,,,,"Miguel Vargas","20178",678246
"Matt Wallner","MIN",117.245,480.637,414.936,93.9225,46.8028,21.0457,1.805,24.269,60.4184,62.6236,50.7771,0.847963,147.675,12.0574,2.71638,0.150235,4.78027,4.82323,1.6436,0.226354,0.105646,0.307249,0.343844,0.326246,0.46124,0.340228,0.787487,0.234886,4.16294,0.283481,-0.367278,-0.426628,67.3947,10.6037,118.156,-0.793906,-2.49737,9.491361320018768,-8.244672536849976,1.82008,356.92999267578125,2.73794,1.28323,0.722878,2.73794,-1.28323,4.03616,602.2,5.147008547,602.2,5.147008547,,,,,,,,,,,,,,,,,,,"Matt Wallner","26466",670242
"Anthony Volpe","NYY",110.739,452.074,409.937,94.0377,56.882,20.5411,2.45829,14.1564,54.4073,48.5809,33.3964,0.303181,109.239,3.69589,3.19402,1.85084,6.26814,16.0217,4.40521,0.229396,0.0738738,0.241639,0.30572,0.291256,0.395096,0.298273,0.686352,0.165701,6.10131,0.275704,0.531428,0.781947,47.9905,-5.42556,89.6064,1.31337,0.42547,-4.240053653717041,5.552254498004913,1.69965,660.2000122070312,1.68287,-0.0894031,0.760444,1.68287,0.0894031,3.98607,450.5,4.058558558,450.5,4.058558558,,,,,,,,,,,,,,,,,,,"Anthony Volpe","27647",683011
"Colt Keith","DET",119.742,485.388,435.616,111.962,72.4278,21.5504,2.67686,15.3065,61.9225,53.8971,42.9943,1.39096,101.613,2.92661,3.31025,0.54002,6.7307,3.06942,1.02221,0.257019,0.0885772,0.209343,0.423119,0.325633,0.424192,0.325156,0.749825,0.167173,4.20108,0.300164,0.703335,-0.576846,62.1212,4.76889,108.281,0.12649,0.430052,4.863902434706688,-5.060761094093323,1.68912,477.95001220703125,2.038,0.198173,0.459259,2.038,-0.198173,4.38765,554,4.616666666,554,4.616666666,,,,,,,,,,,,,,,,,,,"Colt Keith","27899",690993
"Carlos Narváez","BOS",108.461,415.5,370.739,84.3877,54.3451,17.5705,0.275582,12.1966,42.8011,44.8383,37.7746,0.752301,111.158,3.64027,2.21118,1.13428,6.68687,2.16448,1.00629,0.22762,0.0909137,0.267529,0.339827,0.303603,0.375194,0.298509,0.678797,0.147574,2.67223,0.289233,-0.202244,-0.606406,44.1873,-4.90721,85.9791,-0.80865,1.73103,-7.674893379211426,9.795625686645508,1.68013,517.0700073242188,1.51668,0.143521,0.397385,1.51668,-0.143521,4.47015,391.4,3.624074074,391.4,3.624074074,,,,,,,,,,,,,,,,,,,"Carlos Narvaez","19722",665966
"Ryan McMahon","NYY",117.463,474.485,414.739,90.2303,56.0302,16.8982,0.885285,16.4166,52.6456,51.0793,53.5137,1.52206,149.445,2.82826,2.96114,0.442999,6.88047,2.90898,1.52051,0.217559,0.112783,0.314963,0.358082,0.309197,0.381321,0.303566,0.690518,0.163762,3.02144,0.2931,0.164834,-0.772678,52.4085,-3.65556,93.2422,-0.607844,2.74402,-4.397619307041168,4.5567275285720825,1.65928,721.9299926757812,1.82606,0.357707,0.503832,1.82606,-0.357707,4.32822,465.5,3.978632478,465.5,3.978632478,,,,,,,,,,,,,,,,,,,"Ryan McMahon","15112",641857
"Chase Meidroth","CHW",124.47,531.046,463.702,116.836,90.0401,19.2528,1.0211,6.52212,61.5661,38.9605,54.1964,0.00511659,80.0022,8.29242,2.66203,2.19319,12.1445,12.528,3.63991,0.251964,0.102056,0.15065,0.677435,0.339083,0.340084,0.306181,0.679167,0.0881199,4.55658,0.290423,-0.305212,0.00808157,59.7835,-2.96368,95.0388,-0.29713,-0.994301,-3.411024123430252,1.364198625087738,1.62943,588.4600219726562,2.15064,0.0111817,0.948054,2.15064,-0.0111817,3.73593,517.3,4.171774193,517.3,4.171774193,,,,,,,,,,,,,,,,,,,"Chase Meidroth","31580",805367
"Carter Jensen","KCR",104.769,391.199,348.587,83.9179,52.3069,17.081,2.65701,11.8729,45.6215,46.6409,37.4843,1.07551,97.6568,1.90823,2.56981,0.649112,5.17159,4.08925,1.14954,0.240737,0.0958192,0.249635,0.383837,0.315736,0.407163,0.314513,0.722899,0.166426,4.74687,0.298166,0.0248304,-0.251177,46.686,0.46292,100.762,-0.226347,-0.203967,0.12591934204101562,2.1549699306488037,1.58797,999,2.32701,-0.310652,0.470121,2.32701,0.310652,4.37317,422.4,4.022857142,422.4,4.022857142,,,,,,,,,,,,,,,,,,,"Carter Jensen","29478",695600
"Jake Meyers","HOU",117.946,461.606,415.251,101.63,71.135,19.5758,1.6279,9.29103,53.9972,43.2499,35.9571,0.168659,95.5494,5.55574,2.77608,2.06622,8.33197,13.1292,3.42367,0.244743,0.0778957,0.206993,0.37632,0.311491,0.366849,0.299423,0.678341,0.122106,5.22533,0.294836,0.0329816,0.481245,49.4333,-5.10898,91.3805,0.514226,1.9801,-4.175247669219971,3.800248146057129,1.58715,999,3.07261,1.19768,0.754085,3.07261,-1.19768,3.99455,452.5,3.834745762,452.5,3.834745762,,,,,,,,,,,,,,,,,,,"Jake Meyers","20308",676694
"Josh Jung","TEX",128.054,521.406,486.099,119.874,79.1653,22.6898,1.08198,16.9367,55.9816,61.5157,28.8634,0.21429,132.79,3.4786,2.48452,0.480089,7.4196,4.32049,1.28971,0.246603,0.0553569,0.254676,0.217362,0.292202,0.402258,0.301138,0.694461,0.155655,3.50258,0.303777,-0.804858,-0.398779,56.5631,-5.04509,93.3916,-1.20364,0.851566,-5.264757990837097,2.82770699262619,1.58675,459.7300109863281,1.50029,-0.85986,0.278747,1.50029,0.85986,4.62834,519,4.0546875,519,4.0546875,,,,,,,,,,,,,,,,,,,"Josh Jung","26299",673962
"Evan Carter","TEX",107.486,424.908,373.873,88.1867,56.877,17.497,2.93441,10.8783,52.9047,43.5801,41.0422,1.41533,95.9964,7.07101,2.47762,0.443853,4.44535,17.1896,4.10229,0.235873,0.0965907,0.225923,0.427539,0.32111,0.385658,0.310638,0.706768,0.149785,6.43877,0.286884,-0.106878,1.07419,49.3724,-0.83381,99.9362,0.967311,0.349275,0.9353628866374493,-0.2361615002155304,1.56782,279.7300109863281,3.18537,-0.258293,0.889647,3.18537,0.258293,3.8138,453.7,4.240186915,453.7,4.240186915,,,,,,,,,,,,,,,,,,,"Evan Carter","27790",694497
"Ernie Clement","TOR",140.041,551.029,514.371,134.619,95.1772,26.7082,2.35388,10.3793,63.6747,55.7752,24.0581,0.823527,56.8428,3.71107,4.40203,4.48687,8.31171,8.49733,2.95786,0.261715,0.0436603,0.103158,0.423238,0.297119,0.383328,0.295106,0.680447,0.121613,4.6241,0.275139,0.542454,-0.318045,57.0781,-8.03022,88.4348,0.224409,1.35387,-7.286627843976021,3.608966827392578,1.56414,343,3.55252,0.159741,0.652001,3.55252,-0.159741,4.13067,516.5,3.689285714,516.5,3.689285714,,,,,,,,,,,,,,,,,,,"Ernie Clement","20352",676391
"Spencer Torkelson","DET",147.182,615.722,539.119,124.931,69.9484,27.4019,0.879648,26.7015,75.4879,78.6799,64.4366,3.07639,160.795,7.00031,4.71935,0.446894,8.08282,1.82291,0.561725,0.231733,0.104652,0.261148,0.400739,0.319155,0.434407,0.325563,0.753563,0.202675,2.78663,0.275662,0.109074,-0.778524,79.0052,6.25292,108.561,-0.669449,-0.000416094,5.543534994125366,-11.601256662543165,1.54844,187.1199951171875,3.55019,0.572613,1.08503,3.55019,-0.572613,3.5533,712.8,4.848979591,712.8,4.848979591,,,,,,,,,,,,,,,,,,,"Spencer Torkelson","27465",679529
"Royce Lewis","MIN",120.121,486.237,445.121,108.177,67.0645,22.1678,0.349971,18.595,55.462,61.8799,34.8763,0.875832,103.954,2.18451,3.5778,0.477285,6.63871,10.2408,2.43567,0.243029,0.0717269,0.213793,0.335497,0.298991,0.419728,0.310299,0.71872,0.1767,4.18878,0.274666,-0.347902,0.369096,56.3646,-1.08806,97.5392,0.0211943,-2.16399,-1.3890545312315226,-0.676439642906189,1.50092,172.0500030517578,3.16049,-0.16015,0.371201,3.16049,0.16015,4.50506,526.6,4.388333333,526.6,4.388333333,,,,,,,,,,,,,,,,,,,"Royce Lewis","20437",668904
"Chase DeLauter","CLE",106.992,461.679,413.749,100.911,65.9671,21.6151,0.91943,12.4096,52.7815,51.0092,41.5739,0.793824,86.1671,1.90902,4.07951,0.367303,9.374,3.13496,1.18572,0.243895,0.0900493,0.186639,0.482479,0.313008,0.390561,0.307454,0.703569,0.146666,3.33454,0.277216,-0.142883,-0.575894,52.4516,-2.09935,97.5222,-0.718777,0.742152,-2.0670511722564697,0.7421522284921309,1.49022,999,2.82742,-0.525767,0.281033,2.82742,0.525767,4.62529,468.8,4.381308411,468.8,4.381308411,,,,,,,,,,,,,,,,,,,"Chase DeLauter","32127",800050
"Logan O'Hoppe","LAA",116.642,451.134,412.9,94.7644,60.1594,14.7906,0.936358,18.8781,47.4275,52.7887,30.2682,0.207919,128.343,4.82773,2.09842,1.03904,6.89727,2.21113,1.20855,0.229509,0.0670938,0.28449,0.235839,0.288518,0.407028,0.3019,0.695546,0.177519,2.82258,0.283393,-0.741026,-0.680169,49.2191,-4.08584,91.3333,-1.4212,-2.43151,-6.029390335083008,5.003383636474609,1.48366,255.3699951171875,1.53184,0.174046,0.548192,1.53184,-0.174046,4.26908,452.8,3.87008547,452.8,3.87008547,,,,,,,,,,,,,,,,,,,"Logan O'Hoppe","24729",681351
"Munetaka Murakami","CHW",132.72,540.99,460.484,99.7947,56.333,15.6227,0.441125,27.3979,68.1988,72.7464,71.1111,3.61066,174.191,5.29528,3.41803,0.68158,6.17318,8.2213,3.14153,0.216717,0.131446,0.321985,0.408237,0.326112,0.431054,0.328466,0.757166,0.214337,3.55934,0.275993,-0.0754791,-0.494715,70.6912,6.769,110.347,-0.570194,-0.198948,6.045785486698151,-10.14713291823864,1.45367,999,4.9894,-1.78231,1.14899,4.9894,1.78231,3.46801,635,4.77443609,635,4.77443609,,,,,,,,,,,,,,,,,,,"Munetaka Murakami","sa3063258",808959
"Kyle Manzardo","CLE",134.619,548.898,484.083,115.097,63.7784,24.2139,1.07241,26.0319,62.3893,73.8764,52.7252,1.91517,130.805,6.49203,5.43402,0.164283,6.72283,1.94765,0.420567,0.237762,0.0960564,0.238304,0.403083,0.317666,0.45354,0.331284,0.771206,0.215778,2.66129,0.267719,-0.107667,-0.582032,72.9805,8.12395,113.938,-0.6897,-0.49616,8.327225267887115,-13.107208102941513,1.44385,237.72999572753906,2.63464,-1.35848,0.835477,2.63464,1.35848,3.88603,660.5,4.892592592,660.5,4.892592592,,,,,,,,,,,,,,,,,,,"Kyle Manzardo","29794",700932
"Josh Smith","TEX",124.318,508.48,444.9,106.3,73.2798,21.5156,1.87004,9.63468,58.3357,44.1044,47.3557,1.12085,97.0291,10.5416,2.83127,2.85157,7.14194,9.21807,2.64642,0.23893,0.093132,0.190822,0.488057,0.324739,0.360665,0.304804,0.685405,0.121735,4.66258,0.283421,-0.10528,-0.0987319,56.6746,-3.40622,95.9175,-0.204012,-2.29505,-2.6506536453962326,-1.1124178171157837,1.40557,597.9000244140625,1.72835,0.534548,0.524936,1.72835,-0.534548,4.30009,500.5,4.036290322,500.5,4.036290322,,,,,,,,,,,,,,,,,,,"Josh Smith","26396",669701
